shipment_id,inspection_status,defect_type
1226,Pass,Late Arrival
1227,Pass,None
1228,Pass,Late Arrival
1229,Pass,Packaging
1230,Pass,Late Arrival
1231,Pass,None
1232,Pass,None
1233,Pass,Packaging
1234,Pass,None
1235,Pass,Late Arrival
1236,Pass,Damaged Item
1237,Pass,Damaged Item
1238,Fail,None
1239,Fail,Late Arrival
1240,Pass,Damaged Item
1241,Pass,None
1242,Fail,Damaged Item
1243,Pass,Packaging
1244,Pass,Damaged Item
1245,Pass,None
1246,Pass,None
1247,Pass,Late Arrival
1248,Pass,None
1249,Pass,Packaging
1250,Fail,Damaged Item
1251,Pass,None
1252,Pass,Packaging
1253,Pass,Late Arrival
1254,Pass,Damaged Item
1255,Pass,Late Arrival
1256,Pass,Packaging
1257,Pass,Damaged Item
1258,Pass,Packaging
1259,Pass,Damaged Item
1260,Pass,Damaged Item
1261,Pass,None
1262,Pass,Damaged Item
1263,Pass,None
1264,Pass,Packaging
1265,Pass,None
1266,Pass,Late Arrival
1267,Pass,Late Arrival
1268,Pass,Damaged Item
1269,Pass,Damaged Item
1270,Pass,Packaging
1271,Pass,None
1272,Fail,Late Arrival
1273,Pass,Damaged Item
1274,Pass,Late Arrival
1275,Pass,Damaged Item
1276,Pass,Late Arrival
1277,Pass,Late Arrival
1278,Pass,Late Arrival
1279,Pass,Packaging
1280,Pass,Late Arrival
1281,Pass,Damaged Item
1282,Pass,Packaging
1283,Pass,Packaging
1284,Pass,Damaged Item
1285,Pass,Packaging
1286,Pass,Damaged Item
1287,Fail,Packaging
1288,Pass,Packaging
1289,Pass,None
1290,Pass,Packaging
1291,Pass,None
1292,Pass,Packaging
1293,Pass,Late Arrival
1294,Pass,None
1295,Pass,Late Arrival
1296,Pass,Packaging
1297,Pass,Damaged Item
1298,Fail,Damaged Item
1299,Pass,Late Arrival
1300,Pass,Damaged Item
1301,Pass,Packaging
1302,Pass,Packaging
1303,Pass,Late Arrival
1304,Pass,Late Arrival
1305,Pass,Packaging
1306,Pass,Damaged Item
1307,Pass,Damaged Item
1308,Pass,Damaged Item
1309,Pass,Packaging
1310,Pass,None
1311,Pass,Late Arrival
1312,Pass,Packaging
1313,Pass,Late Arrival
1314,Pass,Damaged Item
1315,Pass,Packaging
1316,Pass,Late Arrival
1317,Pass,Late Arrival
1318,Pass,Packaging
1319,Pass,Damaged Item
1320,Pass,None
1321,Pass,Packaging
1322,Pass,Packaging
1323,Pass,None
1324,Pass,Packaging
1325,Pass,Packaging
1326,Pass,Packaging
1327,Pass,Packaging
1328,Pass,Packaging
1329,Pass,None
1330,Fail,Damaged Item
1331,Pass,Late Arrival
1332,Pass,None
1333,Pass,Late Arrival
1334,Fail,None
1335,Pass,None
1336,Pass,None
1337,Pass,Packaging
1338,Fail,Packaging
1339,Pass,Late Arrival
1340,Pass,Packaging
1341,Pass,Packaging
1342,Pass,None
1343,Pass,None
1344,Pass,Late Arrival
1345,Pass,None
1346,Pass,None
1347,Pass,Late Arrival
1348,Pass,Damaged Item
1349,Pass,None
1350,Pass,Late Arrival
1351,Pass,Damaged Item
1352,Pass,None
1353,Pass,None
1354,Pass,None
1355,Pass,None
1356,Pass,Damaged Item
1357,Pass,None
1358,Pass,Packaging
1359,Pass,Packaging
1360,Pass,None
1361,Pass,Damaged Item
1362,Pass,None
1363,Pass,Packaging
1364,Pass,Late Arrival
1365,Fail,None
1366,Pass,Packaging
1367,Pass,Late Arrival
1368,Pass,Packaging
1369,Pass,Late Arrival
1370,Pass,Damaged Item
1371,Pass,Damaged Item
1372,Pass,Packaging
1373,Pass,None
1374,Pass,Late Arrival
1375,Pass,Late Arrival
1376,Pass,Damaged Item
1377,Pass,Damaged Item
1378,Pass,Late Arrival
1379,Pass,Late Arrival
1380,Pass,Late Arrival
1381,Pass,Damaged Item
1382,Pass,Damaged Item
1383,Pass,None
1384,Pass,Late Arrival
1385,Pass,None
1386,Pass,Damaged Item
1387,Pass,Damaged Item
1388,Pass,Late Arrival
1389,Pass,None
1390,Pass,None
1391,Pass,Packaging
1392,Pass,None
1393,Pass,Damaged Item
1394,Pass,None
1395,Pass,Late Arrival
1396,Pass,Damaged Item
1397,Pass,Damaged Item
1398,Pass,Damaged Item
1399,Pass,Packaging
1400,Pass,Late Arrival
1401,Pass,Damaged Item
1402,Pass,Damaged Item
1403,Pass,Packaging
1404,Pass,Packaging
1405,Pass,None
1406,Pass,None
1407,Pass,Damaged Item
1408,Pass,Damaged Item
1409,Pass,Late Arrival
1410,Pass,Late Arrival
1411,Pass,Packaging
1412,Pass,Packaging
1413,Pass,Late Arrival
1414,Pass,Late Arrival
1415,Pass,Damaged Item
1416,Pass,None
1417,Pass,Damaged Item
1418,Pass,Damaged Item
1419,Pass,Late Arrival
1420,Pass,Damaged Item
1421,Pass,None
1422,Pass,Damaged Item
1423,Pass,Late Arrival
1424,Pass,Late Arrival
1425,Pass,Packaging
1426,Pass,None
1427,Pass,Packaging
1428,Pass,Late Arrival
1429,Pass,Late Arrival
1430,Pass,None
1431,Pass,Packaging
1432,Pass,Late Arrival
1433,Pass,None
1434,Fail,Packaging
1435,Pass,Damaged Item
1436,Pass,Damaged Item
1437,Pass,Damaged Item
1438,Pass,Late Arrival
1439,Pass,Packaging
1440,Pass,Late Arrival
1441,Pass,None
1442,Pass,Packaging
1443,Pass,None
1444,Fail,Packaging
1445,Pass,Packaging
1446,Pass,Packaging
1447,Pass,Late Arrival
1448,Fail,Late Arrival
1449,Pass,Late Arrival
1450,Pass,Late Arrival
1451,Pass,Late Arrival
1452,Pass,Late Arrival
1453,Pass,Packaging
1454,Pass,Late Arrival
1455,Pass,None
1456,Pass,Late Arrival
1457,Fail,Packaging
1458,Pass,Late Arrival
1459,Pass,Packaging
1460,Pass,Damaged Item
1461,Pass,Packaging
1462,Pass,None
1463,Pass,Damaged Item
1464,Pass,None
1465,Pass,None
1466,Pass,Late Arrival
1467,Pass,Damaged Item
1468,Pass,Damaged Item
1469,Pass,Packaging
1470,Pass,Late Arrival
1471,Pass,Late Arrival
1472,Pass,None
1473,Pass,None
1474,Pass,None
1475,Pass,Damaged Item
1476,Fail,Packaging
1477,Pass,Packaging
1478,Fail,None
1479,Pass,Packaging
1480,Pass,Packaging
1481,Pass,Packaging
1482,Pass,Damaged Item
1483,Pass,Packaging
1484,Pass,Late Arrival
1485,Pass,Packaging
1486,Pass,Damaged Item
1487,Pass,Packaging
1488,Pass,Damaged Item
1489,Pass,None
1490,Pass,Damaged Item
1491,Pass,Packaging
1492,Pass,Packaging
1493,Pass,Packaging
1494,Pass,Packaging
1495,Pass,None
1496,Pass,Damaged Item
1497,Pass,None
1498,Pass,Late Arrival
1499,Pass,Damaged Item
1500,Pass,Late Arrival
1501,Pass,Damaged Item
1502,Pass,Damaged Item
1503,Pass,None
1504,Pass,None
1505,Pass,Packaging
1506,Pass,Packaging
1507,Pass,Damaged Item
1508,Pass,Late Arrival
1509,Pass,Late Arrival
1510,Pass,None
1511,Pass,Late Arrival
1512,Pass,None
1513,Pass,Late Arrival
1514,Pass,None
1515,Pass,None
1516,Pass,None
1517,Pass,Late Arrival
1518,Pass,Late Arrival
1519,Pass,Late Arrival
1520,Pass,Late Arrival
1521,Pass,Late Arrival
1522,Pass,Late Arrival
1523,Pass,None
1524,Pass,None
1525,Pass,Damaged Item
1526,Pass,Packaging
1527,Pass,Late Arrival
1528,Pass,None
1529,Pass,Damaged Item
1530,Pass,None
1531,Pass,Damaged Item
1532,Pass,None
1533,Pass,Damaged Item
1534,Fail,None
1535,Pass,Damaged Item
1536,Pass,None
1537,Pass,Late Arrival
1538,Pass,Damaged Item
1539,Pass,None
1540,Pass,Damaged Item
1541,Pass,Packaging
1542,Pass,Late Arrival
1543,Pass,Late Arrival
1544,Pass,Damaged Item
1545,Pass,Packaging
1546,Pass,Damaged Item
1547,Pass,Late Arrival
1548,Pass,None
1549,Pass,Late Arrival
1550,Pass,None
1551,Pass,Damaged Item
1552,Pass,Damaged Item
1553,Pass,Late Arrival
1554,Pass,Late Arrival
1555,Pass,Late Arrival
1556,Pass,Packaging
1557,Pass,Damaged Item
1558,Pass,Damaged Item
1559,Pass,Packaging
1560,Pass,Damaged Item
1561,Pass,Late Arrival
1562,Pass,Late Arrival
1563,Pass,None
1564,Pass,Packaging
1565,Pass,Packaging
1566,Fail,Packaging
1567,Pass,Packaging
1568,Pass,Late Arrival
1569,Fail,Damaged Item
1570,Pass,Packaging
1571,Pass,Late Arrival
1572,Pass,Late Arrival
1573,Pass,None
1574,Pass,None
1575,Pass,Late Arrival
1576,Pass,None
1577,Pass,Late Arrival
1578,Pass,None
1579,Pass,Damaged Item
1580,Pass,Packaging
1581,Pass,None
1582,Pass,Late Arrival
1583,Pass,Packaging
1584,Pass,Damaged Item
1585,Pass,None
1586,Pass,None
1587,Pass,Damaged Item
1588,Pass,Damaged Item
1589,Pass,Damaged Item
1590,Pass,Late Arrival
1591,Pass,Damaged Item
1592,Pass,Late Arrival
1593,Pass,Late Arrival
1594,Pass,Packaging
1595,Pass,Late Arrival
1596,Pass,Damaged Item
1597,Pass,Late Arrival
1598,Pass,Packaging
1599,Pass,Damaged Item
1600,Pass,None
1601,Fail,Late Arrival
1602,Pass,Packaging
1603,Pass,Damaged Item
1604,Pass,Late Arrival
1605,Pass,None
1606,Pass,None
1607,Pass,Late Arrival
1608,Pass,None
1609,Pass,Damaged Item
1610,Pass,Damaged Item
1611,Pass,Damaged Item
1612,Pass,Packaging
1613,Pass,Packaging
1614,Pass,Packaging
1615,Pass,Late Arrival
1616,Pass,Damaged Item
1617,Pass,Packaging
1618,Pass,Late Arrival
1619,Pass,Late Arrival
1620,Pass,Packaging
1621,Pass,Late Arrival
1622,Pass,Late Arrival
1623,Pass,None
1624,Pass,Packaging
1625,Pass,Packaging
1626,Pass,None
1627,Pass,Damaged Item
1628,Pass,None
1629,Pass,Damaged Item
1630,Pass,Packaging
1631,Pass,None
1632,Pass,Damaged Item
1633,Pass,None
1634,Pass,Packaging
1635,Pass,None
1636,Pass,None
1637,Pass,Late Arrival
1638,Pass,Late Arrival
1639,Pass,Packaging
1640,Pass,Late Arrival
1641,Pass,Packaging
1642,Pass,Late Arrival
1643,Pass,Late Arrival
1644,Pass,Late Arrival
1645,Pass,None
1646,Pass,Packaging
1647,Fail,Late Arrival
1648,Pass,Packaging
1649,Pass,Damaged Item
1650,Pass,Packaging
1651,Pass,None
1652,Pass,Packaging
1653,Pass,Damaged Item
1654,Pass,Late Arrival
1655,Pass,Late Arrival
1656,Pass,None
1657,Pass,None
1658,Pass,None
1659,Pass,Packaging
1660,Fail,Late Arrival
1661,Pass,Damaged Item
1662,Pass,Packaging
1663,Pass,Late Arrival
1664,Pass,Late Arrival
1665,Pass,Packaging
1666,Pass,Packaging
1667,Pass,Packaging
1668,Pass,None
1669,Pass,None
1670,Pass,Damaged Item
1671,Pass,Packaging
1672,Pass,None
1673,Pass,Late Arrival
1674,Pass,None
1675,Pass,Late Arrival
1676,Pass,Late Arrival
1677,Pass,None
1678,Pass,Damaged Item
1679,Pass,None
1680,Pass,None
1681,Pass,Packaging
1682,Pass,Damaged Item
1683,Pass,Late Arrival
1684,Pass,Late Arrival
1685,Pass,None
1686,Pass,None
1687,Pass,Damaged Item
1688,Pass,None
1689,Fail,Packaging
1690,Pass,Late Arrival
1691,Pass,None
1692,Pass,Late Arrival
1693,Fail,Late Arrival
1694,Pass,Damaged Item
1695,Pass,Damaged Item
1696,Pass,Damaged Item
1697,Pass,Packaging
1698,Pass,Damaged Item
1699,Pass,None
1700,Pass,Packaging
1701,Pass,None
1702,Fail,Damaged Item
1703,Pass,Packaging
1704,Pass,None
1705,Pass,Late Arrival
1706,Pass,None
1707,Pass,None
1708,Fail,None
1709,Pass,Damaged Item
1710,Pass,Damaged Item
1711,Pass,Damaged Item
1712,Pass,None
1713,Pass,Damaged Item
1714,Pass,Packaging
1715,Pass,Late Arrival
1716,Pass,None
1717,Pass,Damaged Item
1718,Pass,Damaged Item
1719,Pass,Packaging
1720,Pass,None
1721,Pass,None
1722,Pass,Packaging
1723,Pass,Damaged Item
1724,Pass,Late Arrival
1725,Pass,Late Arrival
1726,Pass,Late Arrival
1727,Pass,Late Arrival
1728,Pass,Late Arrival
1729,Pass,None
1730,Pass,None
1731,Pass,Late Arrival
1732,Pass,Late Arrival
1733,Pass,Damaged Item
1734,Fail,None
1735,Pass,Packaging
1736,Pass,Packaging
1737,Pass,Late Arrival
1738,Pass,Packaging
1739,Pass,None
1740,Pass,Damaged Item
1741,Pass,None
1742,Pass,Damaged Item
1743,Pass,Late Arrival
1744,Pass,Late Arrival
1745,Pass,None
1746,Pass,Late Arrival
1747,Pass,Packaging
1748,Pass,Late Arrival
1749,Fail,None
1750,Pass,Damaged Item
1751,Pass,Packaging
1752,Pass,Damaged Item
1753,Pass,None
1754,Pass,None
1755,Pass,None
1756,Pass,Late Arrival
1757,Pass,Damaged Item
1758,Pass,Packaging
1759,Pass,None
1760,Pass,Late Arrival
1761,Pass,Late Arrival
1762,Pass,None
1763,Pass,Damaged Item
1764,Pass,Late Arrival
1765,Pass,Damaged Item
1766,Pass,Late Arrival
1767,Pass,Damaged Item
1768,Pass,None
1769,Fail,Packaging
1770,Pass,Late Arrival
1771,Pass,Packaging
1772,Pass,None
1773,Fail,None
1774,Pass,Damaged Item
1775,Pass,Late Arrival
1776,Pass,Packaging
1777,Pass,None
1778,Pass,Damaged Item
1779,Pass,None
1780,Pass,None
1781,Pass,Packaging
1782,Pass,None
1783,Pass,Late Arrival
1784,Pass,Late Arrival
1785,Pass,Late Arrival
1786,Pass,Late Arrival
1787,Pass,None
1788,Fail,Late Arrival
1789,Pass,None
1790,Pass,Packaging
1791,Pass,Late Arrival
1792,Pass,None
1793,Pass,None
1794,Pass,Damaged Item
1795,Pass,None
1796,Pass,None
1797,Pass,Packaging
1798,Pass,None
1799,Pass,Damaged Item
1800,Pass,None
1801,Pass,None
1802,Pass,None
1803,Pass,Damaged Item
1804,Pass,None
1805,Pass,Damaged Item
1806,Pass,Packaging
1807,Pass,Packaging
1808,Pass,None
1809,Pass,None
1810,Pass,Damaged Item
1811,Pass,None
1812,Pass,Packaging
1813,Pass,Packaging
1814,Pass,None
1815,Pass,Packaging
1816,Pass,Late Arrival
1817,Fail,Late Arrival
1818,Pass,Packaging
1819,Fail,Late Arrival
1820,Pass,None
1821,Pass,Damaged Item
1822,Pass,Damaged Item
1823,Pass,Packaging
1824,Pass,Late Arrival
1825,Pass,Packaging
1826,Pass,Late Arrival
1827,Pass,None
1828,Pass,Damaged Item
1829,Pass,Late Arrival
1830,Pass,Damaged Item
1831,Pass,Late Arrival
1832,Pass,Late Arrival
1833,Pass,Late Arrival
1834,Pass,Packaging
1835,Pass,Damaged Item
1836,Pass,None
1837,Pass,Packaging
1838,Pass,Late Arrival
1839,Pass,Damaged Item
1840,Pass,Damaged Item
1841,Pass,Damaged Item
1842,Pass,None
1843,Pass,Damaged Item
1844,Pass,None
1845,Fail,Late Arrival
1846,Pass,Late Arrival
1847,Pass,Packaging
1848,Pass,Late Arrival
1849,Pass,Damaged Item
1850,Pass,Late Arrival
1851,Pass,Damaged Item
1852,Pass,Packaging
1853,Pass,Late Arrival
1854,Fail,Damaged Item
1855,Pass,None
1856,Pass,Late Arrival
1857,Pass,None
1858,Pass,Damaged Item
1859,Pass,Late Arrival
1860,Pass,Damaged Item
1861,Pass,None
1862,Pass,Packaging
1863,Pass,Damaged Item
1864,Pass,Packaging
1865,Pass,Damaged Item
1866,Pass,Damaged Item
1867,Pass,Damaged Item
1868,Pass,Packaging
1869,Pass,None
1870,Pass,None
1871,Pass,Packaging
1872,Pass,Late Arrival
1873,Pass,Late Arrival
1874,Pass,None
1875,Pass,None
1876,Pass,Damaged Item
1877,Pass,Late Arrival
1878,Pass,None
1879,Pass,Damaged Item
1880,Pass,Late Arrival
1881,Pass,Packaging
1882,Fail,Damaged Item
1883,Pass,None
1884,Pass,None
1885,Pass,None
1886,Pass,Packaging
1887,Fail,Packaging
1888,Pass,Damaged Item
1889,Pass,Late Arrival
1890,Pass,None
1891,Fail,Packaging
1892,Pass,None
1893,Pass,Packaging
1894,Pass,Damaged Item
1895,Pass,Packaging
1896,Pass,Packaging
1897,Pass,Damaged Item
1898,Pass,Packaging
1899,Pass,None
1900,Pass,Late Arrival
1901,Pass,Packaging
1902,Pass,Damaged Item
1903,Pass,None
1904,Pass,None
1905,Pass,Late Arrival
1906,Pass,None
1907,Pass,Packaging
1908,Pass,None
1909,Fail,Damaged Item
1910,Pass,None
1911,Pass,Packaging
1912,Pass,Damaged Item
1913,Pass,Late Arrival
1914,Pass,None
1915,Pass,Packaging
1916,Pass,None
1917,Pass,Damaged Item
1918,Pass,Damaged Item
1919,Pass,None
1920,Fail,Late Arrival
1921,Pass,Packaging
1922,Pass,Late Arrival
1923,Pass,Damaged Item
1924,Pass,Late Arrival
1925,Pass,Packaging
1926,Pass,None
1927,Pass,Late Arrival
1928,Pass,Late Arrival
1929,Pass,Packaging
1930,Pass,Late Arrival
1931,Fail,Damaged Item
1932,Pass,Damaged Item
1933,Pass,None
1934,Pass,None
1935,Pass,Late Arrival
1936,Pass,Late Arrival
1937,Pass,Damaged Item
1938,Pass,Late Arrival
1939,Pass,None
1940,Pass,None
1941,Pass,None
1942,Pass,Packaging
1943,Pass,Packaging
1944,Pass,Damaged Item
1945,Pass,Late Arrival
1946,Pass,Damaged Item
1947,Pass,None
1948,Pass,Damaged Item
1949,Pass,Packaging
1950,Pass,Damaged Item
1951,Pass,Late Arrival
1952,Pass,Damaged Item
1953,Pass,None
1954,Pass,None
1955,Pass,Packaging
1956,Pass,Late Arrival
1957,Fail,Damaged Item
1958,Pass,Late Arrival
1959,Pass,Damaged Item
1960,Pass,Damaged Item
1961,Pass,Damaged Item
1962,Pass,None
1963,Pass,Packaging
1964,Pass,Damaged Item
1965,Pass,None
1966,Pass,Packaging
1967,Pass,Damaged Item
1968,Pass,Packaging
1969,Pass,Damaged Item
1970,Pass,Late Arrival
1971,Pass,Damaged Item
1972,Pass,Damaged Item
1973,Pass,Late Arrival
1974,Pass,Late Arrival
1975,Pass,None
1976,Pass,Late Arrival
1977,Pass,Damaged Item
1978,Pass,Damaged Item
1979,Pass,None
1980,Pass,None
1981,Pass,Late Arrival
1982,Fail,None
1983,Pass,Late Arrival
1984,Pass,None
1985,Pass,Late Arrival
1986,Fail,None
1987,Pass,Damaged Item
1988,Pass,None
1989,Pass,None
1990,Pass,Packaging
1991,Pass,Late Arrival
1992,Pass,None
1993,Pass,Packaging
1994,Pass,Damaged Item
1995,Pass,Late Arrival
1996,Pass,Damaged Item
1997,Pass,None
1998,Pass,Packaging
1999,Pass,Late Arrival
2000,Pass,Late Arrival
2001,Pass,Damaged Item
2002,Pass,None
2003,Pass,Late Arrival
2004,Pass,Packaging
2005,Pass,None
2006,Pass,Late Arrival
2007,Pass,Late Arrival
2008,Pass,Late Arrival
2009,Pass,None
2010,Pass,Damaged Item
2011,Pass,None
2012,Pass,Late Arrival
2013,Fail,Packaging
2014,Pass,None
2015,Pass,Packaging
2016,Pass,Late Arrival
2017,Pass,Damaged Item
2018,Pass,Damaged Item
2019,Pass,Late Arrival
2020,Pass,None
2021,Pass,Late Arrival
2022,Pass,Damaged Item
2023,Pass,Packaging
2024,Pass,Packaging
2025,Pass,None
2026,Pass,None
2027,Pass,Packaging
2028,Pass,Late Arrival
2029,Pass,Late Arrival
2030,Pass,Damaged Item
2031,Pass,Late Arrival
2032,Pass,None
2033,Pass,Late Arrival
2034,Pass,None
2035,Pass,Damaged Item
2036,Pass,None
2037,Pass,Late Arrival
2038,Pass,Damaged Item
2039,Pass,Damaged Item
2040,Pass,Damaged Item
2041,Pass,Packaging
2042,Pass,Packaging
2043,Pass,Packaging
2044,Pass,Late Arrival
2045,Pass,Packaging
2046,Pass,None
2047,Pass,Damaged Item
2048,Pass,Late Arrival
2049,Pass,Late Arrival
2050,Pass,Late Arrival
2051,Pass,None
2052,Pass,Packaging
2053,Fail,Late Arrival
2054,Pass,Packaging
2055,Pass,Packaging
2056,Pass,Late Arrival
2057,Fail,Packaging
2058,Pass,Late Arrival
2059,Pass,Packaging
2060,Pass,None
2061,Pass,Damaged Item
2062,Pass,None
2063,Pass,None
2064,Pass,Packaging
2065,Pass,Late Arrival
2066,Pass,Packaging
2067,Pass,None
2068,Pass,Damaged Item
2069,Pass,Late Arrival
2070,Pass,None
2071,Pass,None
2072,Pass,Late Arrival
2073,Pass,Late Arrival
2074,Pass,None
2075,Pass,None
2076,Pass,Late Arrival
2077,Pass,Packaging
2078,Pass,None
2079,Pass,None
2080,Pass,Packaging
2081,Pass,Damaged Item
2082,Pass,None
2083,Pass,Late Arrival
2084,Pass,Packaging
2085,Pass,None
2086,Pass,Packaging
2087,Pass,Damaged Item
2088,Pass,Late Arrival
2089,Pass,None
2090,Pass,None
2091,Pass,Late Arrival
2092,Pass,None
2093,Pass,Damaged Item
2094,Pass,Packaging
2095,Pass,Packaging
2096,Pass,Damaged Item
2097,Pass,Late Arrival
2098,Pass,Packaging
2099,Pass,None
2100,Pass,Damaged Item
2101,Pass,Damaged Item
2102,Pass,Late Arrival
2103,Pass,Damaged Item
2104,Fail,Late Arrival
2105,Pass,Late Arrival
2106,Pass,Packaging
2107,Pass,None
2108,Pass,None
2109,Pass,None
2110,Pass,Late Arrival
2111,Pass,Late Arrival
2112,Pass,Damaged Item
2113,Pass,Late Arrival
2114,Pass,Packaging
2115,Pass,Packaging
2116,Pass,None
2117,Pass,None
2118,Pass,Late Arrival
2119,Pass,Late Arrival
2120,Pass,None
2121,Pass,Late Arrival
2122,Fail,None
2123,Pass,None
2124,Pass,Packaging
2125,Pass,None
2126,Pass,None
2127,Pass,None
2128,Pass,Late Arrival
2129,Fail,Damaged Item
2130,Pass,Packaging
2131,Pass,Damaged Item
2132,Pass,None
2133,Pass,Damaged Item
2134,Pass,None
2135,Pass,Late Arrival
2136,Pass,None
2137,Pass,Packaging
2138,Pass,None
2139,Pass,None
2140,Pass,Late Arrival
2141,Pass,Late Arrival
2142,Pass,None
2143,Pass,Packaging
2144,Pass,Damaged Item
2145,Pass,Packaging
2146,Pass,Damaged Item
2147,Pass,Packaging
2148,Pass,None
2149,Pass,Damaged Item
2150,Pass,Damaged Item
2151,Pass,Packaging
2152,Pass,Packaging
2153,Pass,Packaging
2154,Pass,None
2155,Pass,Packaging
2156,Pass,Packaging
2157,Pass,Late Arrival
2158,Pass,Damaged Item
2159,Pass,Damaged Item
2160,Pass,Damaged Item
2161,Pass,None
2162,Pass,None
2163,Pass,Damaged Item
2164,Pass,Damaged Item
2165,Pass,Damaged Item
2166,Pass,Packaging
2167,Pass,Damaged Item
2168,Pass,Packaging
2169,Pass,Late Arrival
2170,Pass,Packaging
2171,Pass,Damaged Item
2172,Pass,Damaged Item
2173,Pass,Packaging
2174,Pass,Packaging
2175,Pass,Late Arrival
2176,Pass,Packaging
